file,path,line,cyclomatic_complexity,function_count,come,vul,vultype,version,gpt_response_valid,is_fixed,is_correctly_fixed,is_fixed_info,未能成功修复原因
0xE52A2A7B8dACe2ff8cdC64EabB605821A393474D,/home/hjh/Desktop/test/sguardplus/sum/0xE52A2A7B8dACe2ff8cdC64EabB605821A393474D.sol,199,19,19,smartfix,157,Reentrancy,0.8.2,TRUE,TRUE,TRUE,,
0xe601d4981fa105fec023622bdde3f07c774b421f,/home/hjh/Desktop/test/sguardplus/sum/0xe601d4981fa105fec023622bdde3f07c774b421f.sol,199,19,19,rlrep,14,Arithmetic,^0.4.25,TRUE,TRUE,TRUE,,
0xe610af01f92f19679327715b426c35849c47c657,/home/hjh/Desktop/test/sguardplus/sum/0xe610af01f92f19679327715b426c35849c47c657.sol,199,19,19,smartfix,23,Reentrancy,^0.4.19,TRUE,TRUE,TRUE,,
0xe6e0ef089e782df8fdaf8307563e4ce4ebfe8837,/home/hjh/Desktop/test/sguardplus/sum/0xe6e0ef089e782df8fdaf8307563e4ce4ebfe8837.sol,199,19,19,rlrep,48,Arithmetic,^0.4.16,TRUE,TRUE,TRUE,,
0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87,/home/hjh/Desktop/test/sguardplus/sum/0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,199,19,19,SmartBugs,39,unchecked_low_level_calls,^0.4.19,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87(39).sol:20:824: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
 ... this.balance ... 
     ^----------^
./smartcontract/single_fixed_contracts\0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87(39).sol:21:33: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
            msg.sender.transfer(this.balance);
                                ^----------^
./smartcontract/single_fixed_contracts\0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87(39).sol:30:24: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
        Owner.transfer(this.balance);
                       ^----------^
./smartcontract/single_fixed_contracts\0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87(39).sol:37:27: Error: Type bool is not implicitly convertible to expected type tuple(bool,bytes memory).
    (success, response) = adr.call.value(msg.value)(data);
                          ^-----------------------------^
","(success, response) = adr.call.value(msg.value)(data) 返回 bool 类型，但代码期望返回类型是 tuple(bool, bytes memory)"
0xe8430a65dec837d87c4f6c0184a7eb56860815e5,/home/hjh/Desktop/test/sguardplus/sum/0xe8430a65dec837d87c4f6c0184a7eb56860815e5.sol,199,19,19,rlrep,17,Arithmetic,^0.4.24,TRUE,TRUE,TRUE,,
0xe894d54dca59cb53fe9cbc5155093605c7068220,/home/hjh/Desktop/test/sguardplus/sum/0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,199,19,19,SmartBugs,17,unchecked_low_level_calls,^0.4.24,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0xe894d54dca59cb53fe9cbc5155093605c7068220(17).sol:18:23: Error: Type bool is not implicitly convertible to expected type tuple(bool,).
        (success, ) = caddress.call.gas(200000)(abi.encodeWithSelector(id, from, _tos[i], _value));
                      ^--------------------------------------------------------------------------^
","**bool类型返回错误**：caddress.call.gas(200000)(...) 返回 bool 类型，但代码期望的是 tuple(bool,) 类型"
0xea2b9ad51d872d3cbf6c5f3ee9614d65a9d58147,/home/hjh/Desktop/test/sguardplus/sum/0xea2b9ad51d872d3cbf6c5f3ee9614d65a9d58147.sol,199,19,19,rlrep,12,Arithmetic,^0.4.13,TRUE,TRUE,TRUE,,
0xead71f4d060ddc7656c959b482fbdfaca95c5d9d,/home/hjh/Desktop/test/sguardplus/sum/0xead71f4d060ddc7656c959b482fbdfaca95c5d9d.sol,399,39,39,smartfix,259,access_control,^0.4.16,TRUE,TRUE,TRUE,,
0xeb40f7f07445905235e2c33fb51e620da4d6cbd9,/home/hjh/Desktop/test/sguardplus/sum/0xeb40f7f07445905235e2c33fb51e620da4d6cbd9.sol,199,39,19,smartfix,77,Reentrancy,^0.8,FALSE（代码通过省略号缺失）,FALSE,,"Expected primary expression.
  --> smartcontract/single_fixed_contracts/0xeb40f7f07445905235e2c33fb51e620da4d6cbd9(77).sol:63:47:
   |
63 |     receive() external payable nonReentrant { ... }
   |                                               ^

",**GPT返回错误**，receive 函数声明中，使用了 { ... } 没有函数体
0xebbcdc146b536557782acb9f7869627ad92fb5aa,/home/hjh/Desktop/test/sguardplus/sum/0xebbcdc146b536557782acb9f7869627ad92fb5aa.sol,199,39,19,rlrep,63,unchecked_low_level_calls,^0.4.25,TRUE,TRUE,TRUE,,
0xebcb9bf5a615e6f00316a25c62f79333a0b49871,/home/hjh/Desktop/test/sguardplus/sum/0xebcb9bf5a615e6f00316a25c62f79333a0b49871.sol,199,19,19,rlrep,13,Reentrancy,^0.4.25,TRUE,TRUE,TRUE,,
0xec329ffc97d75fe03428ae155fc7793431487f63,/home/hjh/Desktop/test/sguardplus/sum/0xec329ffc97d75fe03428ae155fc7793431487f63.sol,199,39,19,SmartBugs,30,unchecked_low_level_calls,>=0.4.11,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0xec329ffc97d75fe03428ae155fc7793431487f63(30).sol:30:33: Error: Expected ';' but got '{'
    (bool success, ) = _dst.call{value: _value}(_data); 
                                ^
",错误的类型转换
0xed023b117953fcfaa92150d3ebe3e987d19563ce,/home/hjh/Desktop/test/sguardplus/sum/0xed023b117953fcfaa92150d3ebe3e987d19563ce.sol,399,59,59,rlrep,182,access_control,^0.4.19,TRUE,TRUE,TRUE,,
0xed106ad0dfeffe4b694c330ba35d8146f0509711,/home/hjh/Desktop/test/sguardplus/sum/0xed106ad0dfeffe4b694c330ba35d8146f0509711.sol,199,19,19,rlrep,54,unchecked_low_level_calls,^0.4.13,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0xed106ad0dfeffe4b694c330ba35d8146f0509711(54).sol:51:28: Error: Expected ',' but got 'payable'
	function transfer(address payable _to, uint _value) public returns (bool) {
	                          ^-----^
",不支持的语法特性
0xeda1ce0c0917a25b9bc6261ec575cf10fb865fdb,/home/hjh/Desktop/test/sguardplus/sum/0xeda1ce0c0917a25b9bc6261ec575cf10fb865fdb.sol,199,19,19,rlrep,5,unchecked_low_level_calls,^0.4.23,TRUE,TRUE,TRUE,,
0xede1f5ec35635f1d1942f1db7c7db04064419db2,/home/hjh/Desktop/test/sguardplus/sum/0xede1f5ec35635f1d1942f1db7c7db04064419db2.sol,199,19,19,rlrep,4,unchecked_low_level_calls,^0.4.25,TRUE,TRUE,TRUE,,
0xef94403c4f5635bb62bab1e1018552a6bcd64f55,/home/hjh/Desktop/test/sguardplus/sum/0xef94403c4f5635bb62bab1e1018552a6bcd64f55.sol,199,19,19,rlrep,22,Arithmetic,^0.4.16,TRUE,FALSE,FALSE（版本未升级）,"./smartcontract/single_fixed_contracts\0xef94403c4f5635bb62bab1e1018552a6bcd64f55(22).sol:12:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function DNT() public {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0xef94403c4f5635bb62bab1e1018552a6bcd64f55(22).sol:21:28: Error: Member ""sub"" not found or not visible after argument-dependent lookup in uint256
    balances[msg.sender] = balances[msg.sender].sub(_value);
                           ^----------------------^
",未引入safemath库
0xf015c35649c82f5467c9c74b7f28ee67665aad68,/home/hjh/Desktop/test/sguardplus/sum/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,199,19,19,SmartBugs,29,Reentrancy,^0.4.25,TRUE,TRUE,TRUE,,
0xf03f87c82f30357099bde7d2059dad7fff94059f,/home/hjh/Desktop/test/sguardplus/sum/0xf03f87c82f30357099bde7d2059dad7fff94059f.sol,199,19,19,rlrep,16,Arithmetic,^0.4.21    ,TRUE,TRUE,TRUE,,
0xf071a4a5086a71af034ae895288da437e2722469,/home/hjh/Desktop/test/sguardplus/sum/0xf071a4a5086a71af034ae895288da437e2722469.sol,199,19,19,rlrep,35,Arithmetic,^0.4.21,TRUE,TRUE,TRUE,,
0xf09db3b0b2b9d0ae4a8f84676f2c86a899b1a490,/home/hjh/Desktop/test/sguardplus/sum/0xf09db3b0b2b9d0ae4a8f84676f2c86a899b1a490.sol,199,19,19,rlrep,49,Arithmetic,^0.4.24,TRUE,TRUE,FALSE,,
0xf2570186500a46986f3139f65afedc2afe4f445d,/home/hjh/Desktop/test/sguardplus/sum/0xf2570186500a46986f3139f65afedc2afe4f445d.sol,199,19,19,SmartBugs,18,unchecked_low_level_calls,^0.4.16,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0xf2570186500a46986f3139f65afedc2afe4f445d(18).sol:14:27: Warning: Variable is shadowed in inline assembly by an instruction of the same name
    function makeOldFucks(uint32 number) public {
                          ^-----------^
./smartcontract/single_fixed_contracts\0xf2570186500a46986f3139f65afedc2afe4f445d(18).sol:20:37: Error: Only local variables are supported. To access storage variables, use the _slot and _offset suffixes.
            success := call(not(0), fuck, 0, sig, 0, 0, 0)
                                    ^--^
",不支持的语法特性
0xf29ebe930a539a60279ace72c707cba851a57707,/home/hjh/Desktop/test/sguardplus/sum/0xf29ebe930a539a60279ace72c707cba851a57707.sol,199,19,19,SmartBugs,16,unchecked_low_level_calls,^0.4.24,TRUE,TRUE,TRUE,,
0xf31b6290d3e6b0ac912c98193745fcade53edc3c,/home/hjh/Desktop/test/sguardplus/sum/0xf31b6290d3e6b0ac912c98193745fcade53edc3c.sol,199,19,19,rlrep,9,unchecked_low_level_calls,^0.4.24,TRUE,TRUE,TRUE,,
0xf45352f26c64eb9b3ac372879b44e2f6dc2b867e,/home/hjh/Desktop/test/sguardplus/sum/0xf45352f26c64eb9b3ac372879b44e2f6dc2b867e.sol,199,19,19,rlrep,34,Arithmetic,^0.4.21,TRUE,TRUE,TRUE,,
0xf4894fdf87aa749badcb050694a90683671c2e0f,/home/hjh/Desktop/test/sguardplus/sum/0xf4894fdf87aa749badcb050694a90683671c2e0f.sol,199,19,19,rlrep,33,Arithmetic,^0.4.25,TRUE,FALSE,FALSE（版本未升级）,"./smartcontract/single_fixed_contracts\0xf4894fdf87aa749badcb050694a90683671c2e0f(33).sol:33:29: Error: Member ""add"" not found or not visible after argument-dependent lookup in uint256
    balanceOf[msg.sender] = balanceOf[msg.sender].add(msg.value); // Safe addition
                            ^-----------------------^
",未引入safemath库
0xf52c0604b2e2f321033ba8b7b7dcc7b07691089e,/home/hjh/Desktop/test/sguardplus/sum/0xf52c0604b2e2f321033ba8b7b7dcc7b07691089e.sol,199,19,19,rlrep,32,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0xf62afd17037be692a00b181e959e3c9931076138,/home/hjh/Desktop/test/sguardplus/sum/0xf62afd17037be692a00b181e959e3c9931076138.sol,399,59,39,rlrep,138,access_control,^0.4.19,TRUE,TRUE,TRUE,,
0xf6dbe88ba55f1793ff0773c9b1275300f830914f,/home/hjh/Desktop/test/sguardplus/sum/0xf6dbe88ba55f1793ff0773c9b1275300f830914f.sol,199,39,39,rlrep,139,Reentrancy,0.4.25,TRUE,TRUE,TRUE,,
0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e,/home/hjh/Desktop/test/sguardplus/sum/0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,199,19,19,SmartBugs,45,unchecked_low_level_calls,^0.4.19,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e(45).sol:25:3485: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
 ... this.balance ... 
     ^----------^
./smartcontract/single_fixed_contracts\0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e(45).sol:26:33: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
            msg.sender.transfer(this.balance);
                                ^----------^
./smartcontract/single_fixed_contracts\0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e(45).sol:35:24: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
        Owner.transfer(this.balance);
                       ^----------^
./smartcontract/single_fixed_contracts\0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e(45).sol:42:29: Error: Type bool is not implicitly convertible to expected type tuple(bool,bytes memory).
    (success, returnData) = adr.call.value(msg.value)(data);
                            ^-----------------------------^
","bool类型转换错误：(success, returnData) = adr.call.value(msg.value)(data) 返回 bool 类型，但期望的返回类型是 tuple(bool, bytes memory)"
0xf7a110bdb7010ea94f2d523cd628af3d5726ae20,/home/hjh/Desktop/test/sguardplus/sum/0xf7a110bdb7010ea94f2d523cd628af3d5726ae20.sol,599,81,79,rlrep,475,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0xf7ed56c1ac4d038e367a987258b86fc883b960a1,/home/hjh/Desktop/test/sguardplus/sum/0xf7ed56c1ac4d038e367a987258b86fc883b960a1.sol,799,81,79,rlrep,717,access_control,^0.4.19,TRUE,TRUE,TRUE,,
0xf89a8ba3eeab8c1f4453caa45e76d87f49f41d25,/home/hjh/Desktop/test/sguardplus/sum/0xf89a8ba3eeab8c1f4453caa45e76d87f49f41d25.sol,799,81,79,rlrep,278,access_control,^0.4.25,TRUE,TRUE,FALSE:直接删去漏洞行,,
0xf9533353c20495527e0499ac71e1507b418b9314,/home/hjh/Desktop/test/sguardplus/sum/0xf9533353c20495527e0499ac71e1507b418b9314.sol,199,39,19,rlrep,71,unchecked_low_level_calls,^0.4.25,TRUE,TRUE,TRUE,,
0xfbfa60a21b423cb364de616a37464b61c1bc4c88,/home/hjh/Desktop/test/sguardplus/sum/0xfbfa60a21b423cb364de616a37464b61c1bc4c88.sol,799,59,39,smartfix,188,access_control,^0.4.26,TRUE,TRUE,FALSE（未能正确修复修饰符实现错误，需要传入上下文信息）,,
0xfc12e3c3bbb18a8ec7c9a022d8966c0f4c32026b,/home/hjh/Desktop/test/sguardplus/sum/0xfc12e3c3bbb18a8ec7c9a022d8966c0f4c32026b.sol,199,19,19,rlrep,11,unchecked_low_level_calls,^0.4.25,TRUE,TRUE,TRUE,,
0xfc79774fb9dedeea2325d0d5570554eddc4e6747,/home/hjh/Desktop/test/sguardplus/sum/0xfc79774fb9dedeea2325d0d5570554eddc4e6747.sol,399,39,39,smartfix,218,access_control,^0.4.22,TRUE,TRUE,TRUE,,
0xfcc74ab9a02d55b9b1d0c378547a6bcfad7597c9,/home/hjh/Desktop/test/sguardplus/sum/0xfcc74ab9a02d55b9b1d0c378547a6bcfad7597c9.sol,199,39,19,rlrep,67,Arithmetic,^0.4.19,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0xfcc74ab9a02d55b9b1d0c378547a6bcfad7597c9(67).sol:40:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function WashCrowdsale() {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0xfcc74ab9a02d55b9b1d0c378547a6bcfad7597c9(67).sol:67:9: Error: No matching declaration found after argument-dependent lookup.
        require(tokenReward.transfer(msg.sender, amount));
        ^-----^
",tokenReward未正确初始化
0xfcdd6d4f2cfb7cea900c4a57282cffcf3e41e068,/home/hjh/Desktop/test/sguardplus/sum/0xfcdd6d4f2cfb7cea900c4a57282cffcf3e41e068.sol,199,39,19,rlrep,63,unchecked_low_level_calls,^0.4.17,TRUE,TRUE,TRUE,,
0xfd4b392ca5495459044b9eca9856cdab0a596b33,/home/hjh/Desktop/test/sguardplus/sum/0xfd4b392ca5495459044b9eca9856cdab0a596b33.sol,199,19,19,rlrep,19,Reentrancy,^0.4.25,TRUE,TRUE,TRUE,,
0xfe15acb4e81ca0e4c1ce9c824036ef1f830bc630,/home/hjh/Desktop/test/sguardplus/sum/0xfe15acb4e81ca0e4c1ce9c824036ef1f830bc630.sol,199,19,19,rlrep,5,unchecked_low_level_calls,^0.4.23,TRUE,TRUE,TRUE,,
0xfe1b613f17f984e27239b0b2dccfb1778888dfae,/home/hjh/Desktop/test/sguardplus/sum/0xfe1b613f17f984e27239b0b2dccfb1778888dfae.sol,799,81,79,smartfix,527,Reentrancy,^0.4.23,TRUE,TRUE,FALSE：无效修复，逻辑错误,,
0xfe5ccf35b40e2533fba7a0e17c2763b9543ab608,/home/hjh/Desktop/test/sguardplus/sum/0xfe5ccf35b40e2533fba7a0e17c2763b9543ab608.sol,199,19,19,rlrep,16,Arithmetic,^0.4.18,TRUE,TRUE,TRUE,,
0xfea61dbc3b9882efcd139a5e28b32234b9c76aea,/home/hjh/Desktop/test/sguardplus/sum/0xfea61dbc3b9882efcd139a5e28b32234b9c76aea.sol,399,59,39,rlrep,209,access_control,^0.4.18,TRUE,TRUE,TRUE,,
0xfee1f560e167cd3c55992c356e712d5ee8c33d49,/home/hjh/Desktop/test/sguardplus/sum/0xfee1f560e167cd3c55992c356e712d5ee8c33d49.sol,599,79,39,rlrep,235,unchecked_low_level_calls,^0.4.24,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0xfee1f560e167cd3c55992c356e712d5ee8c33d49(235).sol:235:25: Error: Type bool is not implicitly convertible to expected type tuple(bool,).
        (isSuccess, ) = investorsAddress[i].call.value(paymentAmount)('');
                        ^-----------------------------------------------^
","bool类型转换错误：(isSuccess, ) = investorsAddress[i].call.value(paymentAmount)(''); 返回 bool 类型，而期望的是 tuple(bool,) 类型"
2018-10299,/home/hjh/Desktop/test/sguardplus/sum/2018-10299.sol,399,39,39,smartfix,257,Arithmetic,^0.4.16,TRUE,TRUE,TRUE,,
2018-10376,/home/hjh/Desktop/test/sguardplus/sum/2018-10376.sol,399,59,39,smartfix,206,Arithmetic,^0.4.15,TRUE,TRUE,未能成功修复上溢漏洞,,
2018-10468,/home/hjh/Desktop/test/sguardplus/sum/2018-10468.sol,199,59,19,smartfix,58,Arithmetic,^0.4.10,TRUE,TRUE,未能成功修复上溢漏洞,,
2018-10706,/home/hjh/Desktop/test/sguardplus/sum/2018-10706.sol,599,39,39,smartfix,250,Arithmetic,^0.4.18,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\2018-10706(250).sol:20:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function Controlled() public {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-10706(250).sol:146:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function Token(
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-10706(250).sol:251:33: Error: Member ""mul"" not found or not visible after argument-dependent lookup in uint256
            amount = amount.add(_value[j].mul(10**uint256(decimals)));
                                ^-----------^
",未引入safemath库
2018-11239,/home/hjh/Desktop/test/sguardplus/sum/2018-11239.sol,199,19,19,smartfix,81,Arithmetic,^0.4.18,TRUE,TRUE,未能成功修复上溢漏洞,,
2018-11411,/home/hjh/Desktop/test/sguardplus/sum/2018-11411.sol,199,39,19,smartfix,90,Arithmetic,^0.4.16,TRUE,TRUE,未能成功修复上溢漏洞,,
2018-11446,/home/hjh/Desktop/test/sguardplus/sum/2018-11446.sol,599,59,39,smartfix,393,Arithmetic,^0.4.13,TRUE,FALSE,SafeMath未引入,"./smartcontract/single_fixed_contracts\2018-11446(393).sol:6:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function owned() {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-11446(393).sol:88:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function GRX() {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-11446(393).sol:394:14: Error: Undeclared identifier.
    amount = SafeMath.mul(msg.value, buyPrice);  // calculates the amount safely
             ^------^
./smartcontract/single_fixed_contracts\2018-11446(393).sol:397:29: Error: Undeclared identifier.
    balanceOf[msg.sender] = SafeMath.add(balanceOf[msg.sender], amount);  // adds the amount to buyer's balance
                            ^------^
./smartcontract/single_fixed_contracts\2018-11446(393).sol:398:23: Error: Undeclared identifier.
    balanceOf[this] = SafeMath.sub(balanceOf[this], amount);  // subtracts amount from contract's balance
                      ^------^
",未定义的变量和结构等
2018-11561,/home/hjh/Desktop/test/sguardplus/sum/2018-11561.sol,199,39,19,smartfix,72,Arithmetic,^0.4.4,TRUE,TRUE,FALSE,,
2018-11687,/home/hjh/Desktop/test/sguardplus/sum/2018-11687.sol,199,39,19,smartfix,41,Arithmetic,^0.4.13,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\2018-11687(41).sol:39:48: Error: Expected ',' but got identifier
     function distributeBTR(address[] calldata addresses) external onlyOwner {
                                               ^-------^
",不支持的语法特性
2018-12025,/home/hjh/Desktop/test/sguardplus/sum/2018-12025.sol,199,39,19,smartfix,111,Arithmetic,^0.4.2,TRUE,TRUE,TRUE,,
2018-12070,/home/hjh/Desktop/test/sguardplus/sum/2018-12070.sol,399,39,19,smartfix,266,Arithmetic,^0.4.16,TRUE,TRUE,未能成功修复乘法导致的上溢漏洞,,
2018-12230,/home/hjh/Desktop/test/sguardplus/sum/2018-12230.sol,199,39,19,smartfix,111,Arithmetic,^0.4.2,TRUE,TRUE,TRUE,,
2018-13130,/home/hjh/Desktop/test/sguardplus/sum/2018-13130.sol,399,39,39,smartfix,166,Arithmetic,^0.4.23,TRUE,TRUE,TRUE,,
2018-13144,/home/hjh/Desktop/test/sguardplus/sum/2018-13144.sol,199,19,19,smartfix,49,Arithmetic,^0.4.8,TRUE,TRUE,TRUE,,
2018-13145,/home/hjh/Desktop/test/sguardplus/sum/2018-13145.sol,399,19,19,smartfix,217,Arithmetic,^0.4.16,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\2018-13145(217).sol:6:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function owned() public {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-13145(217).sol:47:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function TokenERC20(
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-13145(217).sol:195:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function JavaSwapTest(
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-13145(217).sol:20:28: Warning: Functions in interfaces should be declared external.
interface tokenRecipient { function receiveApproval(address _from, uint256 _value, address _token, bytes _extraData) public; }
                           ^-----------------------------------------------------------------------------------------------^
./smartcontract/single_fixed_contracts\2018-13145(217).sol:74:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        Transfer(_from, _to, _value);
        ^--------------------------^
./smartcontract/single_fixed_contracts\2018-13145(217).sol:157:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        Burn(msg.sender, _value);
        ^----------------------^
./smartcontract/single_fixed_contracts\2018-13145(217).sol:175:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        Burn(_from, _value);
        ^-----------------^
./smartcontract/single_fixed_contracts\2018-13145(217).sol:210:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        Transfer(_from, _to, _value);
        ^--------------------------^
./smartcontract/single_fixed_contracts\2018-13145(217).sol:217:29: Error: Member ""add"" not found or not visible after argument-dependent lookup in uint256
        balanceOf[target] = balanceOf[target].add(mintedAmount);
                            ^-------------------^
",未引入safemath库
2018-13146,/home/hjh/Desktop/test/sguardplus/sum/2018-13146.sol,199,19,19,smartfix,67,Arithmetic,^0.4.18,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\2018-13146(67).sol:7:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function Owned() public {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-13146(67).sol:38:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function LEF() public {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-13146(67).sol:67:29: Error: Member ""add"" not found or not visible after argument-dependent lookup in uint256
        balanceOf[target] = balanceOf[target].add(mintedAmount);
                            ^-------------------^
",未引入safemath库
2018-13155,/home/hjh/Desktop/test/sguardplus/sum/2018-13155.sol,399,59,39,smartfix,260,Arithmetic,^0.4.16,TRUE,TRUE,TRUE,,
2018-13156,/home/hjh/Desktop/test/sguardplus/sum/2018-13156.sol,399,39,39,smartfix,279,Arithmetic,^0.4.16,TRUE,FALSE,没导入safemath库,"./smartcontract/single_fixed_contracts\2018-13156(279).sol:7:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function owned() public {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-13156(279).sol:63:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function TokenERC20(
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-13156(279).sol:256:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function bonusToken(
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\2018-13156(279).sol:38:28: Warning: Functions in interfaces should be declared external.
interface tokenRecipient { function receiveApproval(address _from, uint256 _value, address _token, bytes _extraData) public; }
                           ^-----------------------------------------------------------------------------------------------^
./smartcontract/single_fixed_contracts\2018-13156(279).sol:90:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        Transfer(_from, _to, _value);
        ^--------------------------^
./smartcontract/single_fixed_contracts\2018-13156(279).sol:167:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        Burn(msg.sender, _value);
        ^----------------------^
./smartcontract/single_fixed_contracts\2018-13156(279).sol:185:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        Burn(_from, _value);
        ^-----------------^
./smartcontract/single_fixed_contracts\2018-13156(279).sol:221:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        MembershipChanged(targetMember, true);
        ^-----------------------------------^
./smartcontract/single_fixed_contracts\2018-13156(279).sol:272:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        Transfer(_from, _to, _value);
        ^--------------------------^
./smartcontract/single_fixed_contracts\2018-13156(279).sol:279:29: Error: Member ""add"" not found or not visible after argument-dependent lookup in uint256
        balanceOf[target] = balanceOf[target].add(mintedAmount);
                            ^-------------------^
",未引入safemath库
