file,path,line,cyclomatic_complexity,function_count,come,vul,vultype,version,fix_time,token_usage,抽查,deepseek修复,,qwen修复,
0x514ab9fb627de22542f9aa7e561980e46bf17272,/home/hjh/Desktop/test/sguardplus/sum/0x514ab9fb627de22542f9aa7e561980e46bf17272.sol,199,39,39,rlrep,8,unchecked_low_level_calls,^0.4.25,11.05,514,1,1,,0,
0x51c340f52ecbda35f56578fb0571fb4eed064fc1,/home/hjh/Desktop/test/sguardplus/sum/0x51c340f52ecbda35f56578fb0571fb4eed064fc1.sol,199,39,19,rlrep,142,access_control,^0.4.18,11.39,573,,,,,
0x51e14cae717d807867abcbbf386654bfcb1feaee,/home/hjh/Desktop/test/sguardplus/sum/0x51e14cae717d807867abcbbf386654bfcb1feaee.sol,199,59,39,rlrep,16,Arithmetic,"^0.4.21	",29.2,1036,,,,,
0x51f545a57a88d193227f506ff07911da0df2749c,/home/hjh/Desktop/test/sguardplus/sum/0x51f545a57a88d193227f506ff07911da0df2749c.sol,199,19,19,rlrep,16,Arithmetic,"^0.4.21	",10.01,605,,,,,
0x524960d55174d912768678d8c606b4d50b79d7b1,/home/hjh/Desktop/test/sguardplus/sum/0x524960d55174d912768678d8c606b4d50b79d7b1.sol,199,81,81,SmartBugs,21,unchecked_low_level_calls,^0.4.13,15.18,808,,,,,
0x5298eeb9ab1895adfedfcf9111cf8350d4efeb42,/home/hjh/Desktop/test/sguardplus/sum/0x5298eeb9ab1895adfedfcf9111cf8350d4efeb42.sol,199,19,19,rlrep,41,unchecked_low_level_calls,^0.4.24,25.91,1154,1,1,,1,
0x52d2e0f9b01101a59b38a3d05c80b7618aeed984,/home/hjh/Desktop/test/sguardplus/sum/0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,199,19,19,SmartBugs,27,unchecked_low_level_calls,^0.4.19,9.27,566,,,,,
0x52f22a6fcea6f06750e779c8556299b0df248f80,/home/hjh/Desktop/test/sguardplus/sum/0x52f22a6fcea6f06750e779c8556299b0df248f80.sol,199,19,19,rlrep,69,Arithmetic,^0.4.18,41.17,1411,,,,,
0x5380eaa43688f851003eb30cbfc62424b77a7b93,/home/hjh/Desktop/test/sguardplus/sum/0x5380eaa43688f851003eb30cbfc62424b77a7b93.sol,199,79,59,rlrep,54,unchecked_low_level_calls,^0.4.13,17.99,663,,,,,
0x53ce47cbe7f2be0aecd086a70182a98c907d024d,/home/hjh/Desktop/test/sguardplus/sum/0x53ce47cbe7f2be0aecd086a70182a98c907d024d.sol,399,19,19,rlrep,23,Arithmetic,^0.4.13,11.92,681,,,,,
0x55ba7b1cbc19570ab45f2d1f705543a1e417b95a,/home/hjh/Desktop/test/sguardplus/sum/0x55ba7b1cbc19570ab45f2d1f705543a1e417b95a.sol,199,19,19,rlrep,22,unchecked_low_level_calls,^0.4.19,14.01,687,1,0,,1,
0x561eac93c92360949ab1f1403323e6db345cbf31,/home/hjh/Desktop/test/sguardplus/sum/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,199,19,19,SmartBugs,54,Reentrancy,^0.4.19,,,,,,,
0x56795b863fe2a3e249efae0f5b2828e960c43ca7,/home/hjh/Desktop/test/sguardplus/sum/0x56795b863fe2a3e249efae0f5b2828e960c43ca7.sol,199,59,39,rlrep,69,unchecked_low_level_calls,^0.4.24,16.91,731,,,,,
0x56ad118d2be4861cec7e3e7e97387a2e180defb8,/home/hjh/Desktop/test/sguardplus/sum/0x56ad118d2be4861cec7e3e7e97387a2e180defb8.sol,199,19,19,rlrep,49,access_control,^0.4.11,17.22,687,,,,,
0x5787ab49b154a9307163f6125781ce9067ec03a6,/home/hjh/Desktop/test/sguardplus/sum/0x5787ab49b154a9307163f6125781ce9067ec03a6.sol,199,19,19,rlrep,42,unchecked_low_level_calls,^0.4.24,13.13,615,,,,,
0x57cf28470d31306bc4154f07a15b2fd79c91536f,/home/hjh/Desktop/test/sguardplus/sum/0x57cf28470d31306bc4154f07a15b2fd79c91536f.sol,199,19,19,rlrep,16,access_control,^0.4.25,20.79,617,1,1,,1,
0x57ff594510cd9dd6b9ee8f693f44b114efedfbbf,/home/hjh/Desktop/test/sguardplus/sum/0x57ff594510cd9dd6b9ee8f693f44b114efedfbbf.sol,199,19,19,rlrep,49,access_control,^0.4.13,18.75,690,,,,,
0x581afec4d061e49956eb3e26d2b98ed6ffc4a0c5,/home/hjh/Desktop/test/sguardplus/sum/0x581afec4d061e49956eb3e26d2b98ed6ffc4a0c5.sol,199,39,39,rlrep,17,unchecked_low_level_calls,^0.4.24,26.65,922,,,,,
0x5a50c7d96fc68ea2f0bee06d86cd971c31f85604,/home/hjh/Desktop/test/sguardplus/sum/0x5a50c7d96fc68ea2f0bee06d86cd971c31f85604.sol,599,19,19,rlrep,475,access_control,^0.4.25,20.21,658,,,,,
0x5a555c2649f90302f453520e57dd9947784a4f3a,/home/hjh/Desktop/test/sguardplus/sum/0x5a555c2649f90302f453520e57dd9947784a4f3a.sol,399,39,19,rlrep,273,access_control,^0.4.18,24.54,655,,,,,
0x5aa88d2901c68fda244f1d0584400368d2c8e739,/home/hjh/Desktop/test/sguardplus/sum/0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,199,19,19,SmartBugs,29,unchecked_low_level_calls,^0.4.18,18.21,739,1,1,,1,
0x5ab5dded8c5c384015c8f3a27d59bf71b952a3a4,/home/hjh/Desktop/test/sguardplus/sum/0x5ab5dded8c5c384015c8f3a27d59bf71b952a3a4.sol,199,19,19,rlrep,58,Arithmetic,^0.4.18,12.2,667,,,,,
0x5ad9e100bc58e57a20cf1cae204f046006d27a27,/home/hjh/Desktop/test/sguardplus/sum/0x5ad9e100bc58e57a20cf1cae204f046006d27a27.sol,399,39,39,rlrep,211,access_control,^0.4.18,13.29,638,,,,,
0x5aef06ec39e98c05201ee1e54b653c372ecb9cf3,/home/hjh/Desktop/test/sguardplus/sum/0x5aef06ec39e98c05201ee1e54b653c372ecb9cf3.sol,399,81,79,smartfix,272,access_control,^0.4.19,23.68,795,,,,,
0x5afee136283f5adc22545ed191decfc2ba2eac33,/home/hjh/Desktop/test/sguardplus/sum/0x5afee136283f5adc22545ed191decfc2ba2eac33.sol,199,19,19,rlrep,89,access_control,^0.4.21,19.28,760,,,,,
0x5b2d94bf0f0a4eeb7d00d67524b251ffbb91c86a,/home/hjh/Desktop/test/sguardplus/sum/0x5b2d94bf0f0a4eeb7d00d67524b251ffbb91c86a.sol,199,19,19,rlrep,12,DoS,^0.4.24,26.65,777,1,1,,1,
0x5b919f09e295f5ec441ac21607a0b142a7fb09ac,/home/hjh/Desktop/test/sguardplus/sum/0x5b919f09e295f5ec441ac21607a0b142a7fb09ac.sol,199,19,19,rlrep,21,access_control,^0.4.23,15.66,652,,,,,
0x5ba12fa4941988e0ce19e0bbb11907ced19d3f0b,/home/hjh/Desktop/test/sguardplus/sum/0x5ba12fa4941988e0ce19e0bbb11907ced19d3f0b.sol,399,19,19,rlrep,316,access_control,^0.4.17,12.5,556,,,,,
0x5c62da804298d5972a323c80b539b8e7517a0dde,/home/hjh/Desktop/test/sguardplus/sum/0x5c62da804298d5972a323c80b539b8e7517a0dde.sol,199,59,39,rlrep,29,Arithmetic,^0.4.24,10.81,597,,,,,
0x5d0e1a73ec9f0c5c13d43f8315674855ed2b3d4e,/home/hjh/Desktop/test/sguardplus/sum/0x5d0e1a73ec9f0c5c13d43f8315674855ed2b3d4e.sol,199,19,19,rlrep,95,access_control,^0.4.11,19.15,792,,,,,
0x5d335fb05244b0b8c612c20f5d852264c6ed649f,/home/hjh/Desktop/test/sguardplus/sum/0x5d335fb05244b0b8c612c20f5d852264c6ed649f.sol,199,19,19,rlrep,33,access_control,^0.4.25,14.01,637,1,1,,1,
0x5d6c4c71de518467242d0187f89be17b29771846,/home/hjh/Desktop/test/sguardplus/sum/0x5d6c4c71de518467242d0187f89be17b29771846.sol,199,19,19,rlrep,49,access_control,^0.4.11,19.31,743,,,,,
0x5e2d66856a2fc7eaf843d65721e2ea20c4e8b233,/home/hjh/Desktop/test/sguardplus/sum/0x5e2d66856a2fc7eaf843d65721e2ea20c4e8b233.sol,199,79,59,rlrep,20,unchecked_low_level_calls,^0.4.21,25.45,544,,,,,
0x5ebf8187943712e9b620ead42fe98dfb151fcde3,/home/hjh/Desktop/test/sguardplus/sum/0x5ebf8187943712e9b620ead42fe98dfb151fcde3.sol,199,19,19,rlrep,49,access_control,^0.4.11,22.7,833,,,,,
0x5f2582b1fb62bd4a2378e74393d10880fa696229,/home/hjh/Desktop/test/sguardplus/sum/0x5f2582b1fb62bd4a2378e74393d10880fa696229.sol,199,81,81,rlrep,49,access_control,^0.4.11,22.36,830,,,,,
0x5fc4c5815009a48b7dd5865883542615c5b05168,/home/hjh/Desktop/test/sguardplus/sum/0x5fc4c5815009a48b7dd5865883542615c5b05168.sol,199,19,19,rlrep,22,access_control,^0.4.25,19.12,737,1,1,,1,
0x5fd5deb92f87d5204c3e112fd4a09247b71f2d3d,/home/hjh/Desktop/test/sguardplus/sum/0x5fd5deb92f87d5204c3e112fd4a09247b71f2d3d.sol,199,19,19,rlrep,168,access_control,^0.4.24,16.36,614,,,,,
0x6013b9e512c5a7b8e03a5e1ebd6231cd195d50a7,/home/hjh/Desktop/test/sguardplus/sum/0x6013b9e512c5a7b8e03a5e1ebd6231cd195d50a7.sol,199,39,39,rlrep,82,Arithmetic,^0.4.15,16.83,756,,,,,
0x60C6b5DC066E33801F2D9F2830595490A3086B4e,/home/hjh/Desktop/test/sguardplus/sum/0x60C6b5DC066E33801F2D9F2830595490A3086B4e.sol,399,81,59,smartfix,123,Reentrancy,^0.8.7,,,,,,,
0x60de9d9b062595cf10bc3fbf9ed5a6104befe882,/home/hjh/Desktop/test/sguardplus/sum/0x60de9d9b062595cf10bc3fbf9ed5a6104befe882.sol,199,81,79,rlrep,19,Reentrancy,^0.4.25,,,,,,,
0x610495793564aed0f9c7fc48dc4c7c9151d34fd6,/home/hjh/Desktop/test/sguardplus/sum/0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,199,19,19,SmartBugs,33,unchecked_low_level_calls,^0.4.24,21.89,705,1,1,,1,
0x612f1bdbe93523b7f5036efa87493b76341726e3,/home/hjh/Desktop/test/sguardplus/sum/0x612f1bdbe93523b7f5036efa87493b76341726e3.sol,399,19,19,smartfix,241,access_control,^0.4.18,26.45,781,,,,,
0x61bee3dc3536800716798b11497051cddaf207c1,/home/hjh/Desktop/test/sguardplus/sum/0x61bee3dc3536800716798b11497051cddaf207c1.sol,399,19,19,rlrep,260,access_control,^0.4.25,10.13,561,,,,,
0x61c2d5cf5fb2096348e78f71315b9d42cf42082f,/home/hjh/Desktop/test/sguardplus/sum/0x61c2d5cf5fb2096348e78f71315b9d42cf42082f.sol,199,19,19,rlrep,45,access_control,^0.4.25,18.85,783,,,,,
0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839,/home/hjh/Desktop/test/sguardplus/sum/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,199,39,19,SmartBugs,44,unchecked_low_level_calls,^0.4.19,26.77,600,,,,,
0x62d34a9815d656c8c96f28aaaa9d3344e1e43596,/home/hjh/Desktop/test/sguardplus/sum/0x62d34a9815d656c8c96f28aaaa9d3344e1e43596.sol,199,19,19,rlrep,33,access_control,^0.4.25,20.62,765,1,1,,1,
0x62edb11263cd775d549a9d9e38980014dbbfdedd,/home/hjh/Desktop/test/sguardplus/sum/0x62edb11263cd775d549a9d9e38980014dbbfdedd.sol,799,81,81,rlrep,379,access_control,^0.4.17,38.2,1349,,,,,
0x63c30c6a200963dd36dbcc82423a075e587d41d9,/home/hjh/Desktop/test/sguardplus/sum/0x63c30c6a200963dd36dbcc82423a075e587d41d9.sol,199,79,79,rlrep,67,Arithmetic,^0.4.25,19.05,804,,,,,
0x63fc7125667dba73691454ab516243c5639e04c5,/home/hjh/Desktop/test/sguardplus/sum/0x63fc7125667dba73691454ab516243c5639e04c5.sol,399,19,19,rlrep,164,access_control,^0.4.24,15.91,743,,,,,
0x63fed9eb6f80f491bddbc853059414c2f8eb6028,/home/hjh/Desktop/test/sguardplus/sum/0x63fed9eb6f80f491bddbc853059414c2f8eb6028.sol,599,19,19,rlrep,200,access_control,^0.4.24,16.43,877,,,,,
0x64ea4ed49b9e3e3c63e42f8edd1d539f20c469c8,/home/hjh/Desktop/test/sguardplus/sum/0x64ea4ed49b9e3e3c63e42f8edd1d539f20c469c8.sol,199,39,39,rlrep,5,unchecked_low_level_calls,^0.4.23,10.6,557,1,1,,1,
0x652925633dbe6d274a3cf3d762ee920e2170c041,/home/hjh/Desktop/test/sguardplus/sum/0x652925633dbe6d274a3cf3d762ee920e2170c041.sol,599,79,39,rlrep,475,access_control,^0.4.25,15.14,653,,,,,
0x65c0c6b4109f6ed7797efdb8bd03f03b1b641029,/home/hjh/Desktop/test/sguardplus/sum/0x65c0c6b4109f6ed7797efdb8bd03f03b1b641029.sol,399,19,19,rlrep,69,unchecked_low_level_calls,^0.4.23,25.16,823,,,,,
0x65e871cd0e132e14b3bd9569199dcb436c752b2f,/home/hjh/Desktop/test/sguardplus/sum/0x65e871cd0e132e14b3bd9569199dcb436c752b2f.sol,599,19,19,rlrep,254,access_control,^0.4.23,20.89,879,,,,,
0x675c807fe3cf4fcc51b5c739b4bb910b0009ccb1,/home/hjh/Desktop/test/sguardplus/sum/0x675c807fe3cf4fcc51b5c739b4bb910b0009ccb1.sol,199,19,19,rlrep,62,unchecked_low_level_calls,^0.4.15,16.49,728,,,,,
0x67ad530ecdfd7ac8289362914e88d018e8b3f3f0,/home/hjh/Desktop/test/sguardplus/sum/0x67ad530ecdfd7ac8289362914e88d018e8b3f3f0.sol,199,19,19,rlrep,80,unchecked_low_level_calls,^0.4.25,8.53,533,1,1,,1,
0x67c6a416a0a16f6a06989c43ba1e8e5b1d35da97,/home/hjh/Desktop/test/sguardplus/sum/0x67c6a416a0a16f6a06989c43ba1e8e5b1d35da97.sol,199,19,19,rlrep,31,unchecked_low_level_calls,^0.4.21,10.13,539,,,,,
0x67fe84a2f69ad442b3940da39cc31b185b6c4ec6,/home/hjh/Desktop/test/sguardplus/sum/0x67fe84a2f69ad442b3940da39cc31b185b6c4ec6.sol,199,19,19,rlrep,32,access_control,^0.4.25,11.1,580,,,,,
0x688ba2a1c1b1d4b6383ac896875eb0b7ca749610,/home/hjh/Desktop/test/sguardplus/sum/0x688ba2a1c1b1d4b6383ac896875eb0b7ca749610.sol,199,19,19,rlrep,75,unchecked_low_level_calls,^0.4.25,25.08,866,,,,,
0x68a4d625857bc803555914c3b6b4eaae1bb108d2,/home/hjh/Desktop/test/sguardplus/sum/0x68a4d625857bc803555914c3b6b4eaae1bb108d2.sol,199,19,19,rlrep,43,access_control,^0.4.25,30.03,750,,,,,
0x691982b11c381d6282161a1a3f0dec8bba681f59,/home/hjh/Desktop/test/sguardplus/sum/0x691982b11c381d6282161a1a3f0dec8bba681f59.sol,199,39,39,rlrep,74,Arithmetic,^0.4.18,20.24,840,1,1,,1,
0x6994699c731dd7e389c209201ec51e8aff283bf9,/home/hjh/Desktop/test/sguardplus/sum/0x6994699c731dd7e389c209201ec51e8aff283bf9.sol,399,19,19,rlrep,297,unchecked_low_level_calls,^0.4.10,37.92,1540,,,,,
0x69c96e2dbd2607845cddddfd6f887e95cea7f41c,/home/hjh/Desktop/test/sguardplus/sum/0x69c96e2dbd2607845cddddfd6f887e95cea7f41c.sol,199,19,19,rlrep,49,access_control,^0.4.11,15.06,692,,,,,
0x6a4630c85a5bdab2a48bf4d8dba009f24ce49672,/home/hjh/Desktop/test/sguardplus/sum/0x6a4630c85a5bdab2a48bf4d8dba009f24ce49672.sol,199,59,39,rlrep,49,access_control,^0.4.11,21.05,714,,,,,
0x6a56428c6e727d08297adac6f03e2d7b5f38914a,/home/hjh/Desktop/test/sguardplus/sum/0x6a56428c6e727d08297adac6f03e2d7b5f38914a.sol,199,19,19,rlrep,39,access_control,^0.4.25,38.68,734,,,,,
0x6a9620d939ebafc4fe2c8756b36f4484661a201a,/home/hjh/Desktop/test/sguardplus/sum/0x6a9620d939ebafc4fe2c8756b36f4484661a201a.sol,199,19,19,rlrep,28,Arithmetic,^0.4.16,15.4,769,1,1,,1,
0x6aaf1feb234033ccd5b62c0353cceee22b7ac03b,/home/hjh/Desktop/test/sguardplus/sum/0x6aaf1feb234033ccd5b62c0353cceee22b7ac03b.sol,199,79,59,rlrep,16,Arithmetic,^0.4.21,20.32,842,,,,,
0x6ab1453ae2cdfb7524decfc71bc9105bf2a58d5a,/home/hjh/Desktop/test/sguardplus/sum/0x6ab1453ae2cdfb7524decfc71bc9105bf2a58d5a.sol,599,59,39,rlrep,475,access_control,^0.4.25,13.64,621,,,,,
0x6adf75f1a6627addc158808476f6d9de06a96eef,/home/hjh/Desktop/test/sguardplus/sum/0x6adf75f1a6627addc158808476f6d9de06a96eef.sol,399,59,19,rlrep,171,access_control,0.4.25,39.74,1627,,,,,
0x6b31d68c23c27f04d813aa1cb8ac436dc0432971,/home/hjh/Desktop/test/sguardplus/sum/0x6b31d68c23c27f04d813aa1cb8ac436dc0432971.sol,199,79,39,rlrep,22,access_control,^0.4.18,27.53,908,,,,,
0x6b62f10b1d042d3ed601899ca25f80f9dbc92644,/home/hjh/Desktop/test/sguardplus/sum/0x6b62f10b1d042d3ed601899ca25f80f9dbc92644.sol,199,39,19,rlrep,78,Reentrancy,^0.4.24,,,,,,,
0x6b9d6a0bc491f2a6f57fd1eff9acbbaf8d21417b,/home/hjh/Desktop/test/sguardplus/sum/0x6b9d6a0bc491f2a6f57fd1eff9acbbaf8d21417b.sol,199,19,19,rlrep,33,access_control,^0.4.25,12.69,601,,,,,
0x6be0576393e39905f471ab2d2024ce3fb836d9a8,/home/hjh/Desktop/test/sguardplus/sum/0x6be0576393e39905f471ab2d2024ce3fb836d9a8.sol,199,19,19,rlrep,49,access_control,^0.4.11,20.76,687,,,,,
0x6c9ece80505a55c4fc373900994800340a5e2e14,/home/hjh/Desktop/test/sguardplus/sum/0x6c9ece80505a55c4fc373900994800340a5e2e14.sol,199,39,19,rlrep,51,access_control,^0.4.21,25.33,936,,,,,
0x6ca26152df86c13f9830ec3701e8e96d51ee833f,/home/hjh/Desktop/test/sguardplus/sum/0x6ca26152df86c13f9830ec3701e8e96d51ee833f.sol,199,19,19,rlrep,15,Arithmetic,^0.4.19,23.84,809,,,,,
0x6cd623f0b63d3acd3be77c907144a565e300ae13,/home/hjh/Desktop/test/sguardplus/sum/0x6cd623f0b63d3acd3be77c907144a565e300ae13.sol,599,39,39,rlrep,520,access_control,^0.4.18,22.08,602,1,1,,1,
0x6d0fd5dbc5c73d4e156ead77ed7ab115313dfbca,/home/hjh/Desktop/test/sguardplus/sum/0x6d0fd5dbc5c73d4e156ead77ed7ab115313dfbca.sol,399,39,39,rlrep,237,access_control,^0.4.25,15.31,676,,,,,
0x6d10ee6abd5431c16c302dd3bb381a6e61171bb6,/home/hjh/Desktop/test/sguardplus/sum/0x6d10ee6abd5431c16c302dd3bb381a6e61171bb6.sol,199,19,19,rlrep,51,access_control,0.4.25,13.57,612,,,,,
0x6d9f2ad8aa8c4ceafd032c0e8abdb3c2ccf9a7c5,/home/hjh/Desktop/test/sguardplus/sum/0x6d9f2ad8aa8c4ceafd032c0e8abdb3c2ccf9a7c5.sol,199,19,19,rlrep,52,access_control,0.4.25,13.22,603,,,,,
0x6ddaaee7f5a3eb5a0dd30eafb70835f9f68db8d2,/home/hjh/Desktop/test/sguardplus/sum/0x6ddaaee7f5a3eb5a0dd30eafb70835f9f68db8d2.sol,801,39,19,rlrep,1008,access_control,^0.4.25,34.27,1215,,,,,
0x6de0c4bbea46225b1d3287d6615a70c62c232ec8,/home/hjh/Desktop/test/sguardplus/sum/0x6de0c4bbea46225b1d3287d6615a70c62c232ec8.sol,199,59,39,rlrep,5,unchecked_low_level_calls,^0.4.23,13.73,608,1,1,,1,
0x6e0a9440095fad16911009bec3085668a52191e9,/home/hjh/Desktop/test/sguardplus/sum/0x6e0a9440095fad16911009bec3085668a52191e9.sol,799,19,19,rlrep,619,access_control,^0.4.25,29.96,675,,,,,
0x6e6f819299e7809ce744f37fae9f84fe38d95f1c,/home/hjh/Desktop/test/sguardplus/sum/0x6e6f819299e7809ce744f37fae9f84fe38d95f1c.sol,199,39,19,rlrep,32,access_control,^0.4.24,14.48,651,,,,,
0x6eab644deba95ca78e4ca636c366f19b75290d65,/home/hjh/Desktop/test/sguardplus/sum/0x6eab644deba95ca78e4ca636c366f19b75290d65.sol,199,19,19,rlrep,49,access_control,^0.4.11,24.09,697,,,,,
0x6f5c77c6975bc2a9e69cec270e22c020114aca6d,/home/hjh/Desktop/test/sguardplus/sum/0x6f5c77c6975bc2a9e69cec270e22c020114aca6d.sol,199,39,19,rlrep,38,Arithmetic,^0.4.18,18.91,688,,,,,
0x70a68b18686bc3da232d216c17bd6b28fc40acde,/home/hjh/Desktop/test/sguardplus/sum/0x70a68b18686bc3da232d216c17bd6b28fc40acde.sol,199,19,19,rlrep,22,Arithmetic,^0.4.24,29.28,1040,1,1,,1,
0x70b9e6bd917d8e26905226fb816482c0bc9b5683,/home/hjh/Desktop/test/sguardplus/sum/0x70b9e6bd917d8e26905226fb816482c0bc9b5683.sol,199,19,19,rlrep,49,access_control,^0.4.11,15.6,653,,,,,
0x70e531091d82e183f7246012d1566c3fe1315625,/home/hjh/Desktop/test/sguardplus/sum/0x70e531091d82e183f7246012d1566c3fe1315625.sol,199,81,79,rlrep,12,access_control,^0.4.18,21.77,798,,,,,
0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4,/home/hjh/Desktop/test/sguardplus/sum/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,199,19,19,SmartBugs,29,unchecked_low_level_calls,^0.4.19,11.62,605,,,,,
0x718f1892987a871fbe81462597e6dcd2900e127f,/home/hjh/Desktop/test/sguardplus/sum/0x718f1892987a871fbe81462597e6dcd2900e127f.sol,399,39,39,rlrep,144,Reentrancy,^0.4.24,,,,,,,
0x7236981911292da0d8496667fb268c4f7ae243fa,/home/hjh/Desktop/test/sguardplus/sum/0x7236981911292da0d8496667fb268c4f7ae243fa.sol,199,19,19,rlrep,12,Arithmetic,^0.4.24,67.77,1908,1,0,,1,
0x724e3a236d3e9c8ad2c3d1aff181118e6e9b3026,/home/hjh/Desktop/test/sguardplus/sum/0x724e3a236d3e9c8ad2c3d1aff181118e6e9b3026.sol,399,19,19,smartfix,247,access_control,^0.4.18,11.2,496,,,,,
0x72a38b32532cb0191caab895997508df23e880da,/home/hjh/Desktop/test/sguardplus/sum/0x72a38b32532cb0191caab895997508df23e880da.sol,199,19,19,rlrep,63,access_control,^0.4.11,16.63,650,,,,,
0x72c53a5e52151361814ba3daf70cd10732335d89,/home/hjh/Desktop/test/sguardplus/sum/0x72c53a5e52151361814ba3daf70cd10732335d89.sol,199,59,39,rlrep,23,Arithmetic,^0.4.18,23.65,881,,,,,
0x73e1f1c208506ad90de6de5e41dd51f867ad8549,/home/hjh/Desktop/test/sguardplus/sum/0x73e1f1c208506ad90de6de5e41dd51f867ad8549.sol,199,19,19,rlrep,5,unchecked_low_level_calls,^0.4.23,14.71,531,,,,,
0x73f2fd0df4bf82a1137c03e0d4656e5c35b03177,/home/hjh/Desktop/test/sguardplus/sum/0x73f2fd0df4bf82a1137c03e0d4656e5c35b03177.sol,199,81,79,rlrep,7,access_control,^0.4.25,25.31,893,1,1,,1,
0x7402c0574d7bb1230d0d0cf6ee50baa1f98af762,/home/hjh/Desktop/test/sguardplus/sum/0x7402c0574d7bb1230d0d0cf6ee50baa1f98af762.sol,199,19,19,rlrep,112,unchecked_low_level_calls,^0.4.24,20.87,795,,,,,
0x742b41ebc3cf0c5576ad29960a92c7b25b3052e8,/home/hjh/Desktop/test/sguardplus/sum/0x742b41ebc3cf0c5576ad29960a92c7b25b3052e8.sol,199,19,19,rlrep,35,unchecked_low_level_calls,^0.4.16,15.68,773,,,,,
0x742b41ebc3cf0c5576ad29960a92c7b25b3052e8,/home/hjh/Desktop/test/sguardplus/sum/0x742b41ebc3cf0c5576ad29960a92c7b25b3052e8.sol,199,19,19,rlrep,39,Arithmetic,^0.4.16,25.18,734,,,,,
0x747dd412d62e6a1570301da1577572f0a8a71102,/home/hjh/Desktop/test/sguardplus/sum/0x747dd412d62e6a1570301da1577572f0a8a71102.sol,199,79,59,rlrep,54,unchecked_low_level_calls,^0.4.13,22.37,741,,,,,
0x74a376c25a6306c636aea7e9ea2b2c6dff5c0030,/home/hjh/Desktop/test/sguardplus/sum/0x74a376c25a6306c636aea7e9ea2b2c6dff5c0030.sol,199,81,79,rlrep,16,Arithmetic,"^0.4.21	",22.71,771,1,1,,1,
0x7541b76cb60f4c60af330c208b0623b7f54bf615,/home/hjh/Desktop/test/sguardplus/sum/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,199,79,39,SmartBugs,29,Reentrancy,^0.4.25,,,,,,,
0x7632b61352da5da7e3a374944c30562f148bba76,/home/hjh/Desktop/test/sguardplus/sum/0x7632b61352da5da7e3a374944c30562f148bba76.sol,199,19,19,rlrep,7,unchecked_low_level_calls,^0.4.25,26.69,658,,,,,
0x763a1f49160f947563a3a57f6f979d585c2b09df,/home/hjh/Desktop/test/sguardplus/sum/0x763a1f49160f947563a3a57f6f979d585c2b09df.sol,199,19,19,rlrep,45,unchecked_low_level_calls,^0.4.24,10.92,623,,,,,
0x775677bbbb575bca9f052e2f7e01294cafd5422b,/home/hjh/Desktop/test/sguardplus/sum/0x775677bbbb575bca9f052e2f7e01294cafd5422b.sol,199,39,19,rlrep,28,Arithmetic,^0.4.11,12.9,638,,,,,
0x781fb4f25d07de3f3cfe2476645e52e0c661eefc,/home/hjh/Desktop/test/sguardplus/sum/0x781fb4f25d07de3f3cfe2476645e52e0c661eefc.sol,399,19,19,smartfix,217,access_control,^0.4.22,19.86,777,1,1,,1,
0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37,/home/hjh/Desktop/test/sguardplus/sum/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,199,19,19,SmartBugs,45,unchecked_low_level_calls,^0.4.19,18.99,607,,,,,
0x79dcc11f713fb6506bb5e5f66f644210742e7cf6,/home/hjh/Desktop/test/sguardplus/sum/0x79dcc11f713fb6506bb5e5f66f644210742e7cf6.sol,199,59,59,rlrep,16,Arithmetic,"^0.4.25	",14.16,689,,,,,
0x79e784a77254aedbc6488ce0001abee487b1d88d,/home/hjh/Desktop/test/sguardplus/sum/0x79e784a77254aedbc6488ce0001abee487b1d88d.sol,199,79,59,rlrep,19,Reentrancy,^0.4.25,,,,,,,
0x7a4349a749e59a5736efb7826ee3496a2dfd5489,/home/hjh/Desktop/test/sguardplus/sum/0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,199,39,39,SmartBugs,44,unchecked_low_level_calls,^0.4.19,12.17,609,,,,,
0x7a8721a9d64c74da899424c1b52acbf58ddc9782,/home/hjh/Desktop/test/sguardplus/sum/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,199,19,19,SmartBugs,52,Reentrancy,^0.4.19,,,,,,,
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,/home/hjh/Desktop/test/sguardplus/sum/0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f.sol,199,81,79,rlrep,9,unchecked_low_level_calls,^0.4.24,28.86,1009,,,,,
0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3,/home/hjh/Desktop/test/sguardplus/sum/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,199,39,39,SmartBugs,29,Reentrancy,^0.4.25,,,,,,,
